,best,step,problem
1601,75509.88005279157,120,80_3
1602,79462.62402110724,120,80_3
1603,77473.7031005723,120,80_3
1604,78601.32290812781,120,80_3
1605,73106.86236919847,120,80_3
1606,78657.06889914774,120,80_3
1607,74837.22185048467,120,80_3
1608,78099.99578469558,120,80_3
1609,74784.42428521106,120,80_3
1610,87423.82476231287,120,80_4
1611,87496.35155225749,120,80_4
1612,87209.15666687918,120,80_4
1613,90276.01678811043,120,80_4
1614,87848.47723164684,120,80_4
1615,87839.06349404115,120,80_4
1616,88077.78257075846,120,80_4
1617,86921.14989640797,120,80_4
1618,87928.66829411474,120,80_4
1619,87278.50172108988,120,80_4
1620,105240.33214844116,120,100_1
1621,106970.82559772552,120,100_1
1622,105890.28059509506,120,100_1
1623,104807.73916229303,120,100_1
1624,104671.7863644769,120,100_1
1625,106450.32671970583,120,100_1
1626,105885.03647112932,120,100_1
1627,105115.66588406535,120,100_1
1628,103329.42241772165,120,100_1
1629,105475.21593170447,120,100_1
1630,91411.71404404558,120,100_2
1631,89563.29512422661,120,100_2
1632,88134.31584613485,120,100_2
1633,92614.77900383621,120,100_2
1634,91247.35337908144,120,100_2
1635,89944.79846600075,120,100_2
1636,90741.54559278055,120,100_2
1637,84645.35051411879,120,100_2
1638,90424.52308468679,120,100_2
1639,92091.79834191359,120,100_2
1640,83889.46760081062,120,100_3
1641,92186.0076263743,120,100_3
1642,94507.64003758709,120,100_3
1643,83635.05406643834,120,100_3
1644,92673.1089545421,120,100_3
1645,86243.34890651572,120,100_3
1646,90564.78606427794,120,100_3
1647,90840.23253289034,120,100_3
1648,86293.41808191486,120,100_3
1649,89229.19813399728,120,100_3
1650,47452.57257813824,150,50_1_1
1651,47097.32280534731,150,50_1_1
1652,46986.680501161914,150,50_1_1
1653,48128.72592542405,150,50_1_1
1654,46058.652586581906,150,50_1_1
1655,47039.36834944662,150,50_1_1
1656,47690.68258845403,150,50_1_1
1657,46605.30774848035,150,50_1_1
1658,47101.75162342597,150,50_1_1
1659,47445.648141112266,150,50_1_1
1660,47008.93837328505,150,50_1_1
1661,46999.028278096186,150,50_1_1
1662,46291.01200896541,150,50_1_1
1663,49609.05224724233,150,50_1_1
1664,49217.71658168211,150,50_1_1
1665,46991.71823193935,150,50_1_1
1666,46292.95861622804,150,50_1_1
1667,46933.76377603866,150,50_1_1
1668,46058.765103396116,150,50_1_1
1669,47435.66609375888,150,50_1_1
1670,49338.95712503661,150,50_1_2
1671,49844.75911373431,150,50_1_2
1672,49471.59016461842,150,50_1_2
1673,50577.83987111118,150,50_1_2
1674,49991.77867129538,150,50_1_2
1675,49422.81278480424,150,50_1_2
1676,49565.13804550322,150,50_1_2
1677,49801.85875514537,150,50_1_2
1678,49942.13414591309,150,50_1_2
1679,49767.69132615751,150,50_1_2
1680,50335.818924013685,150,50_1_2
1681,50171.8764045156,150,50_1_2
1682,49904.12655615864,150,50_1_2
1683,49233.637776347736,150,50_1_2
1684,49813.96692798855,150,50_1_2
1685,50494.766627041405,150,50_1_2
1686,50036.12404868096,150,50_1_2
1687,50344.384572955954,150,50_1_2
1688,49205.416605699946,150,50_1_2
1689,50599.2886764686,150,50_1_2
1690,59830.96060536905,150,50_1_3
1691,58528.924641529404,150,50_1_3
1692,60032.202285036285,150,50_1_3
1693,60077.19044006404,150,50_1_3
1694,61727.6928728109,150,50_1_3
1695,58772.18954653559,150,50_1_3
1696,60133.85798080088,150,50_1_3
1697,59047.02274909364,150,50_1_3
1698,61419.595791527725,150,50_1_3
1699,58528.924641529404,150,50_1_3
1700,59887.64170484242,150,50_1_3
1701,62495.72773759177,150,50_1_3
1702,59025.473567100096,150,50_1_3
1703,62067.75930656611,150,50_1_3
1704,58528.924641529404,150,50_1_3
1705,60194.38593403212,150,50_1_3
1706,59979.647686184726,150,50_1_3
1707,58528.924641529404,150,50_1_3
1708,59935.87566741249,150,50_1_3
1709,58528.924641529404,150,50_1_3
1710,65121.727480741305,150,50_1_4
1711,64949.588065939635,150,50_1_4
1712,66947.8237823552,150,50_1_4
1713,68744.66612867496,150,50_1_4
1714,66291.51719741213,150,50_1_4
1715,66884.54127926937,150,50_1_4
1716,65958.670847165,150,50_1_4
1717,66679.27238087462,150,50_1_4
1718,64406.039313564674,150,50_1_4
1719,65960.24774019494,150,50_1_4
1720,66112.84530732094,150,50_1_4
1721,65973.38826529498,150,50_1_4
1722,65655.2559000588,150,50_1_4
1723,67767.52545751589,150,50_1_4
1724,65933.69266829929,150,50_1_4
1725,64843.14568586166,150,50_1_4
1726,67602.5880069533,150,50_1_4
1727,66815.34828293411,150,50_1_4
1728,65987.34946518755,150,50_1_4
1729,65721.03877491743,150,50_1_4
1730,46539.35834570641,150,50_2_1
1731,45822.14910749928,150,50_2_1
1732,47225.919339792104,150,50_2_1
1733,46845.35752170579,150,50_2_1
1734,47240.223263517226,150,50_2_1
1735,46263.94271324204,150,50_2_1
1736,46683.86801581365,150,50_2_1
1737,45525.96656387453,150,50_2_1
1738,46687.67553408119,150,50_2_1
1739,45850.36984817487,150,50_2_1
1740,45498.854940515,150,50_2_1
1741,45936.38294644054,150,50_2_1
1742,46126.20959106619,150,50_2_1
1743,45364.095946506866,150,50_2_1
1744,47016.696416120394,150,50_2_1
1745,45836.47003242999,150,50_2_1
1746,46018.63819797426,150,50_2_1
1747,47519.45891457767,150,50_2_1
1748,45328.32483091608,150,50_2_1
1749,45394.016112612684,150,50_2_1
1750,47874.51737041521,150,50_2_2
1751,47874.51737041521,150,50_2_2
1752,47968.43280800288,150,50_2_2
1753,47320.03042503672,150,50_2_2
1754,49342.23808509525,150,50_2_2
1755,47678.21273394891,150,50_2_2
1756,48156.73674208606,150,50_2_2
1757,47687.7804669297,150,50_2_2
1758,48202.61702976827,150,50_2_2
1759,48555.857720803826,150,50_2_2
1760,48459.6514803637,150,50_2_2
1761,48123.78456433768,150,50_2_2
1762,47830.58893720462,150,50_2_2
1763,47416.23666547685,150,50_2_2
1764,47646.14283657158,150,50_2_2
1765,48353.6907354324,150,50_2_2
1766,47600.6827661099,150,50_2_2
1767,47416.23666547685,150,50_2_2
1768,48660.89773470663,150,50_2_2
1769,47549.93659613144,150,50_2_2
1770,56438.39514356859,150,50_2_3
1771,56438.39514356859,150,50_2_3
1772,54481.181572381785,150,50_2_3
1773,57952.26640381919,150,50_2_3
1774,59225.12611864683,150,50_2_3
1775,56561.48113645789,150,50_2_3
1776,56205.17460017408,150,50_2_3
1777,54522.48508310111,150,50_2_3
1778,55514.63071034917,150,50_2_3
1779,55024.50798951213,150,50_2_3
1780,54522.48508310111,150,50_2_3
1781,54678.73610806599,150,50_2_3
1782,57913.079196707375,150,50_2_3
1783,54673.89895120451,150,50_2_3
1784,55300.61254753244,150,50_2_3
1785,54673.89895120451,150,50_2_3
1786,57938.36822634279,150,50_2_3
1787,57218.39823965974,150,50_2_3
1788,55123.47897214774,150,50_2_3
1789,54673.89895120451,150,50_2_3
1790,65957.41661519722,150,50_2_4
1791,64622.97791935921,150,50_2_4
1792,64973.656209072884,150,50_2_4
1793,66231.41071816391,150,50_2_4
1794,65486.89943119729,150,50_2_4
1795,64590.50973317716,150,50_2_4
1796,67413.37101852012,150,50_2_4
1797,67323.815608139,150,50_2_4
1798,65553.62263604843,150,50_2_4
1799,64984.977947245934,150,50_2_4
1800,65907.97074165325,150,50_2_4
1801,65934.6109753814,150,50_2_4
1802,62662.785823284,150,50_2_4
1803,63061.71929012947,150,50_2_4
1804,65233.68144422698,150,50_2_4
1805,64584.572692301714,150,50_2_4
1806,62167.28383290985,150,50_2_4
1807,62851.47084410921,150,50_2_4
1808,63365.184130434725,150,50_2_4
1809,67342.36728887829,150,50_2_4
1810,77101.81211376682,150,80_1
1811,72362.36366161569,150,80_1
1812,70506.97176246243,150,80_1
1813,72642.20775290512,150,80_1
1814,74998.39597339457,150,80_1
1815,75924.29881824256,150,80_1
1816,70461.12267540916,150,80_1
1817,70616.792029808,150,80_1
1818,73268.5608672932,150,80_1
1819,73855.79904940489,150,80_1
1820,73675.57003589219,150,80_1
1821,77986.47140671437,150,80_1
1822,75613.70492294233,150,80_1
1823,71351.66579856953,150,80_1
1824,72956.44667781232,150,80_1
1825,74591.10957971944,150,80_1
1826,74675.26275647517,150,80_1
1827,76195.84691172738,150,80_1
1828,75468.09108241336,150,80_1
1829,74892.28154884919,150,80_1
1830,82450.74617216596,150,80_2
1831,81676.12683504424,150,80_2
1832,81827.59976868822,150,80_2
1833,82480.68433142154,150,80_2
1834,81276.72077440433,150,80_2
1835,80010.77137442875,150,80_2
1836,80655.64416907803,150,80_2
1837,81740.34076273435,150,80_2
1838,79163.95747241119,150,80_2
1839,79512.82501164272,150,80_2
1840,81710.24254506739,150,80_2
1841,79629.05067156309,150,80_2
1842,82443.89645250146,150,80_2
1843,82396.41968323081,150,80_2
1844,83397.96075390273,150,80_2
1845,81805.10685062896,150,80_2
1846,84225.7594391952,150,80_2
1847,81667.87913353955,150,80_2
1848,81924.30758801237,150,80_2
1849,79713.8480242564,150,80_2
1850,76760.58141606541,150,80_3
1851,79665.9874966395,150,80_3
1852,77418.71221443513,150,80_3
1853,75405.86237440673,150,80_3
1854,76318.79200272485,150,80_3
1855,79372.34793069615,150,80_3
1856,78316.00442195687,150,80_3
1857,78285.0686657107,150,80_3
1858,74320.11241528475,150,80_3
1859,78358.08908576691,150,80_3
1860,73713.05971922415,150,80_3
1861,78181.8018079222,150,80_3
1862,74963.8462307514,150,80_3
1863,77974.65669289064,150,80_3
1864,76821.61841444124,150,80_3
1865,80054.37934575003,150,80_3
1866,78401.93127747001,150,80_3
1867,76952.88114302167,150,80_3
1868,74244.12461263026,150,80_3
1869,77479.85063211563,150,80_3
1870,88105.5616515423,150,80_4
1871,87447.67117222707,150,80_4
1872,87597.38843739874,150,80_4
1873,88065.90225023331,150,80_4
1874,88044.09679619069,150,80_4
1875,91800.01807100847,150,80_4
1876,87262.93512787436,150,80_4
1877,87293.45492416501,150,80_4
1878,87845.32171382521,150,80_4
1879,88787.79023941746,150,80_4
1880,88152.28858925452,150,80_4
1881,88052.24112594654,150,80_4
1882,86610.02153278101,150,80_4
1883,88204.30214661382,150,80_4
1884,87973.04831143079,150,80_4
1885,87464.89558837577,150,80_4
1886,87777.47615990517,150,80_4
1887,87695.53687724266,150,80_4
1888,87681.96838506688,150,80_4
1889,87760.46007577475,150,80_4
1890,105428.7592151171,150,100_1
1891,105678.97492189682,150,100_1
1892,103854.84916554471,150,100_1
1893,104258.14303714997,150,100_1
1894,105525.37322360819,150,100_1
1895,104226.41100023245,150,100_1
1896,107657.74296047456,150,100_1
1897,104788.94622815927,150,100_1
1898,107074.6290694162,150,100_1
1899,105043.97052235474,150,100_1
1900,106947.96604338875,150,100_1
1901,105930.13429045389,150,100_1
1902,105466.57160964509,150,100_1
1903,105476.31004087265,150,100_1
1904,106002.30495993947,150,100_1
1905,105168.85200423724,150,100_1
1906,103859.3024263723,150,100_1
1907,104988.16529425344,150,100_1
1908,104135.61403839863,150,100_1
1909,108176.54831033901,150,100_1
1910,96245.3322464287,150,100_2
1911,92400.38523527568,150,100_2
1912,92653.19321720302,150,100_2
1913,92008.18872220436,150,100_2
1914,91609.24779466327,150,100_2
1915,89400.99931811121,150,100_2
1916,89028.04638084998,150,100_2
1917,93351.85067943874,150,100_2
1918,90502.16032671071,150,100_2
1919,90042.34281958392,150,100_2
1920,89722.7946679045,150,100_2
1921,91435.61429929716,150,100_2
1922,91429.41543862566,150,100_2
1923,93353.37951140988,150,100_2
1924,90931.37067070641,150,100_2
1925,91690.98773681713,150,100_2
1926,84943.93296751799,150,100_2
1927,87831.8565535919,150,100_2
1928,91047.31342995392,150,100_2
1929,91702.21050093658,150,100_2
1930,91735.89153444598,150,100_3
1931,93395.44108006748,150,100_3
1932,92018.95101569942,150,100_3
1933,92497.31061329662,150,100_3
1934,89654.91221792606,150,100_3
1935,82971.92321168838,150,100_3
1936,92605.10260800763,150,100_3
1937,85513.47010663459,150,100_3
1938,89016.46464603169,150,100_3
1939,94782.03714295385,150,100_3
1940,84624.80425482757,150,100_3
1941,90963.42722415799,150,100_3
1942,84698.4514176317,150,100_3
1943,91581.25725748911,150,100_3
1944,85590.18642638944,150,100_3
1945,95162.97168581578,150,100_3
1946,87102.12903817158,150,100_3
1947,95505.17848019573,150,100_3
1948,92413.66023442651,150,100_3
1949,93783.50348453893,150,100_3
